Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-07-23T04:00:00.000Z,502.7343595827,502.7740510878,496.7323137246,501.861328125,16396600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-07-24T04:00:00.000Z,504.7383390674,509.5995039044,503.2799865887,506.8316345215,16107000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-07-25T04:00:00.000Z,508.4089964806,514.182884225,506.3157313206,509.6392211914,19125700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-07-28T04:00:00.000Z,510.0063088656,510.9190015839,506.0776671714,508.4388122559,14308000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-07-29T04:00:00.000Z,511.4448362581,513.5182406497,507.5062640762,508.5082702637,16469200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-07-30T04:00:00.000Z,511.0876420273,511.8614901692,505.4030674135,509.1729431152,26380400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-07-31T04:00:00.000Z,550.830122534,551.0484106553,527.685042109,529.2723388672,51617300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-08-01T04:00:00.000Z,530.7605684534,531.5542170063,516.7326017007,519.9568481445,28977600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-08-04T04:00:00.000Z,524.0838536533,533.9847498429,523.9449485219,531.3954467773,25349000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-08-05T04:00:00.000Z,532.9232605081,533.0423047576,523.0620248278,523.5679931641,19171600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-08-06T04:00:00.000Z,526.6930052823,527.4866537198,519.8774501718,520.7802124023,21355700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-08-07T04:00:00.000Z,522.6254396329,523.9052559727,513.4487398823,516.7127075195,16079100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
